zes28a-1a2b-09v
Date,Time,Value [µS/cm],Quality,Tags,Comments
18/09/2025,00:05:00,6033.195,NA,conductivity,18.237
18/09/2025,00:10:00,6211.650,NA,conductivity,18.246
18/09/2025,00:15:00,6357.773,NA,conductivity,18.252
18/09/2025,00:20:00,6531.496,NA,conductivity,18.261
18/09/2025,00:25:00,6795.665,NA,conductivity,18.275
18/09/2025,00:30:00,6992.361,NA,conductivity,18.285
18/09/2025,00:35:00,7247.337,NA,conductivity,18.299
18/09/2025,00:40:00,7469.382,NA,conductivity,18.309
18/09/2025,00:45:00,7649.135,NA,conductivity,18.319
18/09/2025,00:50:00,7807.552,NA,conductivity,18.327
18/09/2025,00:55:00,8008.772,NA,conductivity,18.338
18/09/2025,01:00:00,8160.326,NA,conductivity,18.344
18/09/2025,01:05:00,8339.172,NA,conductivity,18.352
18/09/2025,01:10:00,8476.279,NA,conductivity,18.358
18/09/2025,01:15:00,8601.035,NA,conductivity,18.362
18/09/2025,01:20:00,8841.474,NA,conductivity,18.372
18/09/2025,01:25:00,9035.816,NA,conductivity,18.380
18/09/2025,01:30:00,9159.173,NA,conductivity,18.385
18/09/2025,01:35:00,9252.541,NA,conductivity,18.389
18/09/2025,01:40:00,9298.425,NA,conductivity,18.393
18/09/2025,01:45:00,9270.920,NA,conductivity,18.393
18/09/2025,01:50:00,9054.942,NA,conductivity,18.381
18/09/2025,01:55:00,8877.591,NA,conductivity,18.372
18/09/2025,02:00:00,8520.685,NA,conductivity,18.348
18/09/2025,02:05:00,8389.789,NA,conductivity,18.336
18/09/2025,02:10:00,8286.933,NA,conductivity,18.325
18/09/2025,02:15:00,8195.231,NA,conductivity,18.324
18/09/2025,02:20:00,8168.949,NA,conductivity,18.324
18/09/2025,02:25:00,8073.529,NA,conductivity,18.319
18/09/2025,02:30:00,7559.273,NA,conductivity,18.286
18/09/2025,02:35:00,7365.234,NA,conductivity,18.271
18/09/2025,02:40:00,7262.463,NA,conductivity,18.271
18/09/2025,02:45:00,7150.639,NA,conductivity,18.264
18/09/2025,02:50:00,6865.471,NA,conductivity,18.245
18/09/2025,02:55:00,6378.837,NA,conductivity,18.216
18/09/2025,03:00:00,6015.387,NA,conductivity,18.196
18/09/2025,03:05:00,5802.242,NA,conductivity,18.188
18/09/2025,03:10:00,5832.987,NA,conductivity,18.192
18/09/2025,03:15:00,5878.287,NA,conductivity,18.198
18/09/2025,03:20:00,5871.842,NA,conductivity,18.196
18/09/2025,03:25:00,5901.348,NA,conductivity,18.197
18/09/2025,03:30:00,5841.981,NA,conductivity,18.194
18/09/2025,03:35:00,5716.926,NA,conductivity,18.184
18/09/2025,03:40:00,5626.351,NA,conductivity,18.179
18/09/2025,03:45:00,5549.696,NA,conductivity,18.173
18/09/2025,03:50:00,5454.133,NA,conductivity,18.167
18/09/2025,03:55:00,5373.825,NA,conductivity,18.162
18/09/2025,04:00:00,5300.902,NA,conductivity,18.156
18/09/2025,04:05:00,5243.555,NA,conductivity,18.151
18/09/2025,04:10:00,5178.443,NA,conductivity,18.145
18/09/2025,04:15:00,5095.932,NA,conductivity,18.139
18/09/2025,04:20:00,5057.634,NA,conductivity,18.136
18/09/2025,04:25:00,4969.944,NA,conductivity,18.129
18/09/2025,04:30:00,4910.261,NA,conductivity,18.121
18/09/2025,04:35:00,4843.489,NA,conductivity,18.117
18/09/2025,04:40:00,4776.401,NA,conductivity,18.110
18/09/2025,04:45:00,4725.628,NA,conductivity,18.103
18/09/2025,04:50:00,4655.400,NA,conductivity,18.097
18/09/2025,04:55:00,4581.020,NA,conductivity,18.089
18/09/2025,05:00:00,4518.515,NA,conductivity,18.081
18/09/2025,05:05:00,4451.916,NA,conductivity,18.076
18/09/2025,05:10:00,4385.727,NA,conductivity,18.069
18/09/2025,05:15:00,4325.400,NA,conductivity,18.061
18/09/2025,05:20:00,4254.183,NA,conductivity,18.055
18/09/2025,05:25:00,4191.396,NA,conductivity,18.047
18/09/2025,05:30:00,4119.202,NA,conductivity,18.037
18/09/2025,05:35:00,4071.946,NA,conductivity,18.030
18/09/2025,05:40:00,4011.089,NA,conductivity,18.022
18/09/2025,05:45:00,3952.317,NA,conductivity,18.014
18/09/2025,05:50:00,3909.236,NA,conductivity,18.006
18/09/2025,05:55:00,3844.408,NA,conductivity,18.000
18/09/2025,06:00:00,3786.767,NA,conductivity,17.992
18/09/2025,06:05:00,3714.240,NA,conductivity,17.984
18/09/2025,06:10:00,3657.634,NA,conductivity,17.976
18/09/2025,06:15:00,3597.261,NA,conductivity,17.967
18/09/2025,06:20:00,3528.481,NA,conductivity,17.959
18/09/2025,06:25:00,3483.201,NA,conductivity,17.952
18/09/2025,06:30:00,3422.645,NA,conductivity,17.945
18/09/2025,06:35:00,3366.058,NA,conductivity,17.938
18/09/2025,06:40:00,3313.627,NA,conductivity,17.931
18/09/2025,06:45:00,3265.621,NA,conductivity,17.924
18/09/2025,06:50:00,3204.373,NA,conductivity,17.916
18/09/2025,06:55:00,3155.709,NA,conductivity,17.909
18/09/2025,07:00:00,3093.751,NA,conductivity,17.902
18/09/2025,07:05:00,3052.009,NA,conductivity,17.896
18/09/2025,07:10:00,3002.934,NA,conductivity,17.888
18/09/2025,07:15:00,2951.731,NA,conductivity,17.881
18/09/2025,07:20:00,2904.267,NA,conductivity,17.875
18/09/2025,07:25:00,2855.735,NA,conductivity,17.867
18/09/2025,07:30:00,2810.681,NA,conductivity,17.859
18/09/2025,07:35:00,2775.325,NA,conductivity,17.855
18/09/2025,07:40:00,2729.029,NA,conductivity,17.847
18/09/2025,07:45:00,2686.961,NA,conductivity,17.842
18/09/2025,07:50:00,2651.766,NA,conductivity,17.836
18/09/2025,07:55:00,2620.793,NA,conductivity,17.832
18/09/2025,08:00:00,2574.556,NA,conductivity,17.825
18/09/2025,08:05:00,2553.037,NA,conductivity,17.821
18/09/2025,08:10:00,2526.050,NA,conductivity,17.818
18/09/2025,08:15:00,2497.174,NA,conductivity,17.813
18/09/2025,08:20:00,2472.986,NA,conductivity,17.810
18/09/2025,08:25:00,2465.300,NA,conductivity,17.812
18/09/2025,08:30:00,2486.998,NA,conductivity,17.819
18/09/2025,08:35:00,2475.560,NA,conductivity,17.818
18/09/2025,08:40:00,2458.850,NA,conductivity,17.816
18/09/2025,08:45:00,2419.340,NA,conductivity,17.809
18/09/2025,08:50:00,2391.077,NA,conductivity,17.806
18/09/2025,08:55:00,2395.180,NA,conductivity,17.813
18/09/2025,09:00:00,2426.152,NA,conductivity,17.822
18/09/2025,09:05:00,2469.816,NA,conductivity,17.824
18/09/2025,09:10:00,2508.386,NA,conductivity,17.832
18/09/2025,09:15:00,2558.880,NA,conductivity,17.844
18/09/2025,09:20:00,2630.957,NA,conductivity,17.856
18/09/2025,09:25:00,2668.525,NA,conductivity,17.862
18/09/2025,09:30:00,2739.023,NA,conductivity,17.872
18/09/2025,09:35:00,2794.790,NA,conductivity,17.881
18/09/2025,09:40:00,2822.859,NA,conductivity,17.884
18/09/2025,09:45:00,2851.689,NA,conductivity,17.891
18/09/2025,09:50:00,2908.608,NA,conductivity,17.900
18/09/2025,09:55:00,2959.862,NA,conductivity,17.909
18/09/2025,10:00:00,3004.320,NA,conductivity,17.916
18/09/2025,10:05:00,3080.938,NA,conductivity,17.927
18/09/2025,10:10:00,3156.983,NA,conductivity,17.937
18/09/2025,10:15:00,3241.136,NA,conductivity,17.949
18/09/2025,10:20:00,3286.701,NA,conductivity,17.955
18/09/2025,10:25:00,3320.990,NA,conductivity,17.962
18/09/2025,10:30:00,3461.478,NA,conductivity,17.978
18/09/2025,10:35:00,3590.317,NA,conductivity,17.992
18/09/2025,10:40:00,3689.268,NA,conductivity,18.003
18/09/2025,10:45:00,3738.006,NA,conductivity,18.010
18/09/2025,10:50:00,3780.194,NA,conductivity,18.016
18/09/2025,10:55:00,3852.247,NA,conductivity,18.024
18/09/2025,11:00:00,3914.868,NA,conductivity,18.030
18/09/2025,11:05:00,3985.661,NA,conductivity,18.039
18/09/2025,11:10:00,4078.073,NA,conductivity,18.050
18/09/2025,11:15:00,4141.365,NA,conductivity,18.058
18/09/2025,11:20:00,4172.973,NA,conductivity,18.064
18/09/2025,11:25:00,4230.734,NA,conductivity,18.070
18/09/2025,11:30:00,4323.282,NA,conductivity,18.079
18/09/2025,11:35:00,4422.345,NA,conductivity,18.092
18/09/2025,11:40:00,4463.364,NA,conductivity,18.095
18/09/2025,11:45:00,4562.464,NA,conductivity,18.107
18/09/2025,11:50:00,4646.405,NA,conductivity,18.116
18/09/2025,11:55:00,4717.260,NA,conductivity,18.125
18/09/2025,12:00:00,4805.010,NA,conductivity,18.132
18/09/2025,12:05:00,4881.209,NA,conductivity,18.139
18/09/2025,12:10:00,4993.000,NA,conductivity,18.151
18/09/2025,12:15:00,5074.118,NA,conductivity,18.156
18/09/2025,12:20:00,5143.176,NA,conductivity,18.162
18/09/2025,12:25:00,5275.989,NA,conductivity,18.172
18/09/2025,12:30:00,5421.057,NA,conductivity,18.186
18/09/2025,12:35:00,5560.983,NA,conductivity,18.197
18/09/2025,12:40:00,5700.214,NA,conductivity,18.205
18/09/2025,12:45:00,5866.425,NA,conductivity,18.219
18/09/2025,12:50:00,6024.574,NA,conductivity,18.230
18/09/2025,12:55:00,6197.420,NA,conductivity,18.240
18/09/2025,13:00:00,6419.674,NA,conductivity,18.255
18/09/2025,13:05:00,6619.111,NA,conductivity,18.266
18/09/2025,13:10:00,6808.833,NA,conductivity,18.279
18/09/2025,13:15:00,7075.614,NA,conductivity,18.293
18/09/2025,13:20:00,7380.167,NA,conductivity,18.306
18/09/2025,13:25:00,7652.644,NA,conductivity,18.318
18/09/2025,13:30:00,7930.938,NA,conductivity,18.329
18/09/2025,13:35:00,8167.313,NA,conductivity,18.338
18/09/2025,13:40:00,8431.516,NA,conductivity,18.348
18/09/2025,13:45:00,8579.391,NA,conductivity,18.353
18/09/2025,13:50:00,8752.455,NA,conductivity,18.359
18/09/2025,13:55:00,8908.562,NA,conductivity,18.364
18/09/2025,14:00:00,9057.155,NA,conductivity,18.371
18/09/2025,14:05:00,9138.568,NA,conductivity,18.376
18/09/2025,14:10:00,9306.280,NA,conductivity,18.383
18/09/2025,14:15:00,9414.266,NA,conductivity,18.387
18/09/2025,14:20:00,9530.170,NA,conductivity,18.395
18/09/2025,14:25:00,9613.682,NA,conductivity,18.399
18/09/2025,14:30:00,9687.575,NA,conductivity,18.404
18/09/2025,14:35:00,9515.552,NA,conductivity,18.394
18/09/2025,14:40:00,9483.616,NA,conductivity,18.394
18/09/2025,14:45:00,9125.970,NA,conductivity,18.382
18/09/2025,14:50:00,8971.824,NA,conductivity,18.380
18/09/2025,14:55:00,8798.716,NA,conductivity,18.372
18/09/2025,15:00:00,8750.427,NA,conductivity,18.372
18/09/2025,15:05:00,8545.196,NA,conductivity,18.364
18/09/2025,15:10:00,8111.094,NA,conductivity,18.353
18/09/2025,15:15:00,7854.330,NA,conductivity,18.346
18/09/2025,15:20:00,7711.707,NA,conductivity,18.338
18/09/2025,15:25:00,7466.192,NA,conductivity,18.328
18/09/2025,15:30:00,7173.845,NA,conductivity,18.318
18/09/2025,15:35:00,6708.184,NA,conductivity,18.298
18/09/2025,15:40:00,6320.711,NA,conductivity,18.273
18/09/2025,15:45:00,6212.037,NA,conductivity,18.265
18/09/2025,15:50:00,6241.640,NA,conductivity,18.269
18/09/2025,15:55:00,6206.485,NA,conductivity,18.272
18/09/2025,16:00:00,6235.225,NA,conductivity,18.273
18/09/2025,16:05:00,6189.663,NA,conductivity,18.269
18/09/2025,16:10:00,6058.380,NA,conductivity,18.262
18/09/2025,16:15:00,5906.339,NA,conductivity,18.255
18/09/2025,16:20:00,5788.858,NA,conductivity,18.247
18/09/2025,16:25:00,5701.529,NA,conductivity,18.241
18/09/2025,16:30:00,5594.495,NA,conductivity,18.232
18/09/2025,16:35:00,5494.217,NA,conductivity,18.226
18/09/2025,16:40:00,5408.556,NA,conductivity,18.220
18/09/2025,16:45:00,5335.223,NA,conductivity,18.216
18/09/2025,16:50:00,5258.034,NA,conductivity,18.210
18/09/2025,16:55:00,5188.648,NA,conductivity,18.206
18/09/2025,17:00:00,5108.625,NA,conductivity,18.200
18/09/2025,17:05:00,5044.096,NA,conductivity,18.194
18/09/2025,17:10:00,4973.920,NA,conductivity,18.189
18/09/2025,17:15:00,4888.787,NA,conductivity,18.183
18/09/2025,17:20:00,4825.497,NA,conductivity,18.177
18/09/2025,17:25:00,4741.768,NA,conductivity,18.172
18/09/2025,17:30:00,4666.214,NA,conductivity,18.167
18/09/2025,17:35:00,4597.191,NA,conductivity,18.159
18/09/2025,17:40:00,4533.657,NA,conductivity,18.153
18/09/2025,17:45:00,4461.484,NA,conductivity,18.148
18/09/2025,17:50:00,4385.899,NA,conductivity,18.141
18/09/2025,17:55:00,4319.608,NA,conductivity,18.135
18/09/2025,18:00:00,4244.049,NA,conductivity,18.128
18/09/2025,18:05:00,4179.562,NA,conductivity,18.121
18/09/2025,18:10:00,4103.753,NA,conductivity,18.115
18/09/2025,18:15:00,4034.502,NA,conductivity,18.108
18/09/2025,18:20:00,3962.272,NA,conductivity,18.100
18/09/2025,18:25:00,3903.064,NA,conductivity,18.094
18/09/2025,18:30:00,3826.340,NA,conductivity,18.085
18/09/2025,18:35:00,3773.254,NA,conductivity,18.078
18/09/2025,18:40:00,3710.843,NA,conductivity,18.072
18/09/2025,18:45:00,3641.982,NA,conductivity,18.062
18/09/2025,18:50:00,3572.088,NA,conductivity,18.054
18/09/2025,18:55:00,3505.257,NA,conductivity,18.046
18/09/2025,19:00:00,3443.028,NA,conductivity,18.037
18/09/2025,19:05:00,3391.913,NA,conductivity,18.029
18/09/2025,19:10:00,3330.826,NA,conductivity,18.020
18/09/2025,19:15:00,3283.132,NA,conductivity,18.013
18/09/2025,19:20:00,3217.282,NA,conductivity,18.004
18/09/2025,19:25:00,3162.015,NA,conductivity,17.996
18/09/2025,19:30:00,3096.169,NA,conductivity,17.986
18/09/2025,19:35:00,3048.996,NA,conductivity,17.981
18/09/2025,19:40:00,2986.178,NA,conductivity,17.971
18/09/2025,19:45:00,2935.786,NA,conductivity,17.963
18/09/2025,19:50:00,2888.513,NA,conductivity,17.956
18/09/2025,19:55:00,2827.148,NA,conductivity,17.946
18/09/2025,20:00:00,2775.797,NA,conductivity,17.937
18/09/2025,20:05:00,2742.132,NA,conductivity,17.932
18/09/2025,20:10:00,2697.399,NA,conductivity,17.923
18/09/2025,20:15:00,2652.463,NA,conductivity,17.914
18/09/2025,20:20:00,2626.570,NA,conductivity,17.909
18/09/2025,20:25:00,2573.192,NA,conductivity,17.897
18/09/2025,20:30:00,2530.684,NA,conductivity,17.889
18/09/2025,20:35:00,2505.017,NA,conductivity,17.883
18/09/2025,20:40:00,2478.299,NA,conductivity,17.875
18/09/2025,20:45:00,2441.564,NA,conductivity,17.867
18/09/2025,20:50:00,2420.039,NA,conductivity,17.861
18/09/2025,20:55:00,2386.021,NA,conductivity,17.852
18/09/2025,21:00:00,2348.379,NA,conductivity,17.843
18/09/2025,21:05:00,2324.602,NA,conductivity,17.836
18/09/2025,21:10:00,2369.630,NA,conductivity,17.848
18/09/2025,21:15:00,2354.500,NA,conductivity,17.844
18/09/2025,21:20:00,2265.303,NA,conductivity,17.825
18/09/2025,21:25:00,2293.096,NA,conductivity,17.832
18/09/2025,21:30:00,2302.452,NA,conductivity,17.833
18/09/2025,21:35:00,2337.341,NA,conductivity,17.843
18/09/2025,21:40:00,2364.880,NA,conductivity,17.853
18/09/2025,21:45:00,2408.375,NA,conductivity,17.863
18/09/2025,21:50:00,2433.917,NA,conductivity,17.873
18/09/2025,21:55:00,2467.488,NA,conductivity,17.881
18/09/2025,22:00:00,2497.334,NA,conductivity,17.889
18/09/2025,22:05:00,2577.111,NA,conductivity,17.905
18/09/2025,22:10:00,2640.169,NA,conductivity,17.919
18/09/2025,22:15:00,2673.815,NA,conductivity,17.925
18/09/2025,22:20:00,2731.448,NA,conductivity,17.936
18/09/2025,22:25:00,2798.151,NA,conductivity,17.947
18/09/2025,22:30:00,2856.431,NA,conductivity,17.956
18/09/2025,22:35:00,2900.621,NA,conductivity,17.962
18/09/2025,22:40:00,2949.965,NA,conductivity,17.967
18/09/2025,22:45:00,3040.988,NA,conductivity,17.978
18/09/2025,22:50:00,3125.740,NA,conductivity,17.987
18/09/2025,22:55:00,3213.842,NA,conductivity,17.998
18/09/2025,23:00:00,3288.186,NA,conductivity,18.008
18/09/2025,23:05:00,3420.486,NA,conductivity,18.023
18/09/2025,23:10:00,3487.585,NA,conductivity,18.031
18/09/2025,23:15:00,3558.087,NA,conductivity,18.040
18/09/2025,23:20:00,3643.515,NA,conductivity,18.049
18/09/2025,23:25:00,3698.792,NA,conductivity,18.054
18/09/2025,23:30:00,3798.313,NA,conductivity,18.064
18/09/2025,23:35:00,3900.972,NA,conductivity,18.076
18/09/2025,23:40:00,3983.412,NA,conductivity,18.084
18/09/2025,23:45:00,4032.870,NA,conductivity,18.088
18/09/2025,23:50:00,4108.914,NA,conductivity,18.095
18/09/2025,23:55:00,4183.450,NA,conductivity,18.102
19/09/2025,00:00:00,4268.320,NA,conductivity,18.110
19/09/2025,00:05:00,4335.458,NA,conductivity,18.116
19/09/2025,00:10:00,4410.886,NA,conductivity,18.123
19/09/2025,00:15:00,4493.472,NA,conductivity,18.130
19/09/2025,00:20:00,4571.578,NA,conductivity,18.136
19/09/2025,00:25:00,4633.107,NA,conductivity,18.140
19/09/2025,00:30:00,4729.127,NA,conductivity,18.147
19/09/2025,00:35:00,4801.505,NA,conductivity,18.152
19/09/2025,00:40:00,4873.466,NA,conductivity,18.157
19/09/2025,00:45:00,5007.559,NA,conductivity,18.167
19/09/2025,00:50:00,5125.242,NA,conductivity,18.173
19/09/2025,00:55:00,5275.026,NA,conductivity,18.185
19/09/2025,01:00:00,5398.205,NA,conductivity,18.193
19/09/2025,01:05:00,5552.756,NA,conductivity,18.203
19/09/2025,01:10:00,5751.431,NA,conductivity,18.213
19/09/2025,01:15:00,5929.444,NA,conductivity,18.222
19/09/2025,01:20:00,6192.649,NA,conductivity,18.235
19/09/2025,01:25:00,6477.878,NA,conductivity,18.248
19/09/2025,01:30:00,6887.045,NA,conductivity,18.264
19/09/2025,01:35:00,7272.851,NA,conductivity,18.281
19/09/2025,01:40:00,7604.228,NA,conductivity,18.297
19/09/2025,01:45:00,7970.700,NA,conductivity,18.315
19/09/2025,01:50:00,8284.819,NA,conductivity,18.329
19/09/2025,01:55:00,8467.581,NA,conductivity,18.336
19/09/2025,02:00:00,8816.175,NA,conductivity,18.346
19/09/2025,02:05:00,9023.604,NA,conductivity,18.354
19/09/2025,02:10:00,9311.838,NA,conductivity,18.361
19/09/2025,02:15:00,9480.560,NA,conductivity,18.367
19/09/2025,02:20:00,9711.042,NA,conductivity,18.374
19/09/2025,02:25:00,9995.500,NA,conductivity,18.384
19/09/2025,02:30:00,10203.451,NA,conductivity,18.392
19/09/2025,02:35:00,10324.537,NA,conductivity,18.396
19/09/2025,02:40:00,10473.542,NA,conductivity,18.401
19/09/2025,02:45:00,10580.790,NA,conductivity,18.405
19/09/2025,02:50:00,10582.792,NA,conductivity,18.406
19/09/2025,02:55:00,10668.093,NA,conductivity,18.409
19/09/2025,03:00:00,10762.854,NA,conductivity,18.414
19/09/2025,03:05:00,10853.999,NA,conductivity,18.420
19/09/2025,03:10:00,10728.079,NA,conductivity,18.412
19/09/2025,03:15:00,10538.244,NA,conductivity,18.404
19/09/2025,03:20:00,10296.594,NA,conductivity,18.392
19/09/2025,03:25:00,10108.009,NA,conductivity,18.379
19/09/2025,03:30:00,10011.678,NA,conductivity,18.376
19/09/2025,03:35:00,10032.526,NA,conductivity,18.377
19/09/2025,03:40:00,9771.921,NA,conductivity,18.350
19/09/2025,03:45:00,9177.016,NA,conductivity,18.310
19/09/2025,03:50:00,8842.859,NA,conductivity,18.290
19/09/2025,03:55:00,8761.573,NA,conductivity,18.292
19/09/2025,04:00:00,8565.301,NA,conductivity,18.285
19/09/2025,04:05:00,8156.775,NA,conductivity,18.257
19/09/2025,04:10:00,7483.645,NA,conductivity,18.216
19/09/2025,04:15:00,7081.751,NA,conductivity,18.205
19/09/2025,04:20:00,6907.990,NA,conductivity,18.200
19/09/2025,04:25:00,6895.388,NA,conductivity,18.196
19/09/2025,04:30:00,7029.934,NA,conductivity,18.201
19/09/2025,04:35:00,6977.003,NA,conductivity,18.197
19/09/2025,04:40:00,6939.485,NA,conductivity,18.203
19/09/2025,04:45:00,6828.321,NA,conductivity,18.198
19/09/2025,04:50:00,6724.483,NA,conductivity,18.193
19/09/2025,04:55:00,6561.695,NA,conductivity,18.185
19/09/2025,05:00:00,6420.517,NA,conductivity,18.180
19/09/2025,05:05:00,6276.508,NA,conductivity,18.176
19/09/2025,05:10:00,6146.285,NA,conductivity,18.169
19/09/2025,05:15:00,6060.695,NA,conductivity,18.164
19/09/2025,05:20:00,5942.977,NA,conductivity,18.156
19/09/2025,05:25:00,5840.140,NA,conductivity,18.149
19/09/2025,05:30:00,5732.136,NA,conductivity,18.141
19/09/2025,05:35:00,5630.939,NA,conductivity,18.133
19/09/2025,05:40:00,5549.425,NA,conductivity,18.127
19/09/2025,05:45:00,5441.775,NA,conductivity,18.120
19/09/2025,05:50:00,5343.391,NA,conductivity,18.111
19/09/2025,05:55:00,5261.539,NA,conductivity,18.104
19/09/2025,06:00:00,5159.431,NA,conductivity,18.096
19/09/2025,06:05:00,5057.435,NA,conductivity,18.087
19/09/2025,06:10:00,4976.935,NA,conductivity,18.079
19/09/2025,06:15:00,4903.874,NA,conductivity,18.070
19/09/2025,06:20:00,4790.721,NA,conductivity,18.062
19/09/2025,06:25:00,4719.831,NA,conductivity,18.052
19/09/2025,06:30:00,4651.351,NA,conductivity,18.043
19/09/2025,06:35:00,4571.866,NA,conductivity,18.034
19/09/2025,06:40:00,4500.965,NA,conductivity,18.024
19/09/2025,06:45:00,4419.087,NA,conductivity,18.015
19/09/2025,06:50:00,4350.300,NA,conductivity,18.005
19/09/2025,06:55:00,4256.033,NA,conductivity,17.994
19/09/2025,07:00:00,4202.483,NA,conductivity,17.985
19/09/2025,07:05:00,4113.995,NA,conductivity,17.976
19/09/2025,07:10:00,4038.648,NA,conductivity,17.965
19/09/2025,07:15:00,3975.544,NA,conductivity,17.955
19/09/2025,07:20:00,3902.228,NA,conductivity,17.945
19/09/2025,07:25:00,3853.204,NA,conductivity,17.937
19/09/2025,07:30:00,3790.426,NA,conductivity,17.928
19/09/2025,07:35:00,3718.829,NA,conductivity,17.918
19/09/2025,07:40:00,3671.968,NA,conductivity,17.911
19/09/2025,07:45:00,3601.913,NA,conductivity,17.901
19/09/2025,07:50:00,3525.757,NA,conductivity,17.890
19/09/2025,07:55:00,3456.504,NA,conductivity,17.881
19/09/2025,08:00:00,3392.538,NA,conductivity,17.873
19/09/2025,08:05:00,3329.860,NA,conductivity,17.865
19/09/2025,08:10:00,3269.574,NA,conductivity,17.859
19/09/2025,08:15:00,3221.747,NA,conductivity,17.850
19/09/2025,08:20:00,3171.164,NA,conductivity,17.843
19/09/2025,08:25:00,3100.521,NA,conductivity,17.836
19/09/2025,08:30:00,3065.233,NA,conductivity,17.829
19/09/2025,08:35:00,2913.986,NA,conductivity,17.821
19/09/2025,08:40:00,2924.917,NA,conductivity,17.816
19/09/2025,08:45:00,2921.447,NA,conductivity,17.812
19/09/2025,08:50:00,2873.388,NA,conductivity,17.807
19/09/2025,08:55:00,2818.988,NA,conductivity,17.800
19/09/2025,09:00:00,2787.879,NA,conductivity,17.799
19/09/2025,09:05:00,2735.790,NA,conductivity,17.792
19/09/2025,09:10:00,2697.307,NA,conductivity,17.791
19/09/2025,09:15:00,2666.002,NA,conductivity,17.786
19/09/2025,09:20:00,2643.439,NA,conductivity,17.786
19/09/2025,09:25:00,2595.081,NA,conductivity,17.781
19/09/2025,09:30:00,2564.760,NA,conductivity,17.779
19/09/2025,09:35:00,2575.139,NA,conductivity,17.791
19/09/2025,09:40:00,2572.754,NA,conductivity,17.795
19/09/2025,09:45:00,2499.105,NA,conductivity,17.762
19/09/2025,09:50:00,2489.563,NA,conductivity,17.769
19/09/2025,09:55:00,2518.709,NA,conductivity,17.786
19/09/2025,10:00:00,2515.462,NA,conductivity,17.798
19/09/2025,10:05:00,2560.160,NA,conductivity,17.815
19/09/2025,10:10:00,2574.890,NA,conductivity,17.830
19/09/2025,10:15:00,2613.427,NA,conductivity,17.836
19/09/2025,10:20:00,2652.224,NA,conductivity,17.842
19/09/2025,10:25:00,2696.048,NA,conductivity,17.843
19/09/2025,10:30:00,2751.556,NA,conductivity,17.861
19/09/2025,10:35:00,2800.061,NA,conductivity,17.867
19/09/2025,10:40:00,2848.233,NA,conductivity,17.863
19/09/2025,10:45:00,2887.825,NA,conductivity,17.871
19/09/2025,10:50:00,2954.659,NA,conductivity,17.886
19/09/2025,10:55:00,3023.905,NA,conductivity,17.898
19/09/2025,11:00:00,3052.517,NA,conductivity,17.906
19/09/2025,11:05:00,3106.796,NA,conductivity,17.916
19/09/2025,11:10:00,3182.791,NA,conductivity,17.929
19/09/2025,11:15:00,3232.900,NA,conductivity,17.942
19/09/2025,11:20:00,3264.187,NA,conductivity,17.967
19/09/2025,11:25:00,3379.519,NA,conductivity,17.992
19/09/2025,11:30:00,3561.428,NA,conductivity,18.007
19/09/2025,11:35:00,3651.432,NA,conductivity,18.015
19/09/2025,11:40:00,3714.858,NA,conductivity,18.017
19/09/2025,11:45:00,3775.576,NA,conductivity,18.022
19/09/2025,11:50:00,3833.883,NA,conductivity,18.027
19/09/2025,11:55:00,3888.273,NA,conductivity,18.031
19/09/2025,12:00:00,3941.832,NA,conductivity,18.036
19/09/2025,12:05:00,3981.458,NA,conductivity,18.038
19/09/2025,12:10:00,4066.260,NA,conductivity,18.048
19/09/2025,12:15:00,4116.023,NA,conductivity,18.056
19/09/2025,12:20:00,4187.880,NA,conductivity,18.063
19/09/2025,12:25:00,4237.426,NA,conductivity,18.065
19/09/2025,12:30:00,4265.596,NA,conductivity,18.068
19/09/2025,12:35:00,4307.465,NA,conductivity,18.081
19/09/2025,12:40:00,4341.675,NA,conductivity,18.088
19/09/2025,12:45:00,4445.359,NA,conductivity,18.100
19/09/2025,12:50:00,4472.017,NA,conductivity,18.110
19/09/2025,12:55:00,4533.320,NA,conductivity,18.118
19/09/2025,13:00:00,4582.711,NA,conductivity,18.126
19/09/2025,13:05:00,4651.391,NA,conductivity,18.135
19/09/2025,13:10:00,4713.763,NA,conductivity,18.148
19/09/2025,13:15:00,4810.107,NA,conductivity,18.161
19/09/2025,13:20:00,4933.446,NA,conductivity,18.173
19/09/2025,13:25:00,5038.691,NA,conductivity,18.188
19/09/2025,13:30:00,5139.097,NA,conductivity,18.199
19/09/2025,13:35:00,5218.609,NA,conductivity,18.208
19/09/2025,13:40:00,5299.447,NA,conductivity,18.216
19/09/2025,13:45:00,5421.671,NA,conductivity,18.233
19/09/2025,13:50:00,5506.184,NA,conductivity,18.242
19/09/2025,13:55:00,5681.934,NA,conductivity,18.256
19/09/2025,14:00:00,5899.307,NA,conductivity,18.278
19/09/2025,14:05:00,6101.618,NA,conductivity,18.296
19/09/2025,14:10:00,6261.947,NA,conductivity,18.304
19/09/2025,14:15:00,6416.224,NA,conductivity,18.315
19/09/2025,14:20:00,6638.395,NA,conductivity,18.327
19/09/2025,14:25:00,6944.650,NA,conductivity,18.347
19/09/2025,14:30:00,7290.083,NA,conductivity,18.368
19/09/2025,14:35:00,7656.948,NA,conductivity,18.387
19/09/2025,14:40:00,7938.036,NA,conductivity,18.404
19/09/2025,14:45:00,8171.771,NA,conductivity,18.412
